year,team,player
1965,DET,KALIA101
1965,DET,LOLIM101
1965,DET,LUMPJ101
1965,DET,MAREL101
1965,DET,MCAUD101
1965,DET,MCLAD101
1965,DET,MOORJ102
1965,DET,NAVAJ101
1965,DET,NISCR101
1965,DET,NORTJ101
1965,DET,OYLER101
1965,DET,PENAO101
1965,DET,RAKOE101
1965,DET,REDMW101
1965,DET,REGAP101
1965,DET,ROMAB101
1965,DET,SEALJ101
1965,DET,SHERL101
1965,DET,SMITG101
1965,DET,SPARJ101
1965,DET,STANM101
1965,DET,SULLJ103
1965,DET,THOMG102
1965,DET,WERTD103
1965,DET,WICKD101
1965,DET,WOODJ107
1965,HOU,ADLED101
1965,HOU,ARLID101
1965,HOU,ASPRB101
1965,HOU,BATEJ102
1965,HOU,BEAUJ101
1965,HOU,BONDW101
1965,HOU,BRANR101
1965,HOU,BRUCB101
1965,HOU,COOMD101
1965,HOU,CUELM101
1965,HOU,DIERL101
1965,HOU,FARRT101
1965,HOU,FOX-N101
1965,HOU,GAINJ101
1965,HOU,GENTJ101
1965,HOU,GIUSD101
1965,HOU,HARRC101
1965,HOU,HOFFJ104
1965,HOU,JACKS102
1965,HOU,JOHNK102
1965,HOU,JONEG101
1965,HOU,KASKE101
1965,HOU,LAMAJ101
1965,HOU,LARSD102
1965,HOU,LEE-D102
1965,HOU,LILLB101
1965,HOU,MACKK101
1965,HOU,MAHOJ101
1965,HOU,MAYEL101
1965,HOU,MILLN101
1965,HOU,MORGJ001
1965,HOU,NOTTD101
1965,HOU,OWENJ101
1965,HOU,RATLG101
1965,HOU,RAY-J101
1965,HOU,RAYMC101
1965,HOU,ROBER102
1965,HOU,SEMBC101
1965,HOU,SPANA101
1965,HOU,STAUR001
1965,HOU,TAYLR101
1965,HOU,THOMF103
1965,HOU,TRIAG101
1965,HOU,VONHB101
1965,HOU,WHITM103
1965,HOU,WOODH101
1965,HOU,WYNNJ101
1965,HOU,ZACHC101
1965,KC1,AKERJ102
1965,KC1,BLANJ101
1965,KC1,BRYAB101
1965,KC1,BUSCD101
1965,KC1,CAMPB101
1965,KC1,CAUSW101
1965,KC1,CHARE101
1965,KC1,CLINL101
1965,KC1,DICKJ101
1965,KC1,DRABM101
1965,KC1,EDWAD102
1965,KC1,GENTJ101
1965,KC1,GREED102
1965,KC1,HARRK101
1965,KC1,HARRT101
1965,KC1,HERSM101
1965,KC1,HICKJ104
1965,KC1,HUNTJ101
1965,KC1,JOYCD101
1965,KC1,KRAUL102
1965,KC1,LACHR101
1965,KC1,LANDJ103
1965,KC1,LINDP101
1965,KC1,LOCKS101
1965,KC1,MATHN101
1965,KC1,MONTA103
1965,KC1,MOSSD101
1965,KC1,ODOMJ101
1965,KC1,ODONJ101
1965,KC1,PAIGS101
1965,KC1,PENAO101
1965,KC1,REYNT101
1965,KC1,ROSAS101
1965,KC1,SANDJ101
1965,KC1,SANTJ101
1965,KC1,SCHWR101
1965,KC1,SEGUD101
1965,KC1,SHELR101
1965,KC1,STAHL101
1965,KC1,STOCW101
1965,KC1,TALBF101
1965,KC1,TARTJ101
1965,KC1,TOMPR101
1965,KC1,WYATJ102
1965,LAN,BREWJ102
1965,LAN,CRAWW101
1965,LAN,DAVIT103
1965,LAN,DAVIW102
1965,LAN,DRYSD101
1965,LAN,FAIRR101
1965,LAN,FERRA101
1965,LAN,GILLJ102
1965,LAN,GRIFD102
1965,LAN,JOHNL104
1965,LAN,KEKIM101
1965,LAN,KENNJ105
1965,LAN,KOUFS101
1965,LAN,LEFEJ101
1965,LAN,LEJOD101
1965,LAN,MILLB106
1965,LAN,MOONW101
1965,LAN,OLIVN101
1965,LAN,OSTEC103
1965,LAN,PARKW101
1965,LAN,PERRR101
1965,LAN,PODRJ101
1965,LAN,PURDJ101
1965,LAN,REEDH102
1965,LAN,ROSEJ101
1965,LAN,SINGB101
1965,LAN,SMITD104
1965,LAN,TORBJ101
1965,LAN,TRACD101
1965,LAN,VALLH101
1965,LAN,WERHJ101
1965,LAN,WILLM102
1965,LAN,WILLN101
1965,MIN,ALLEB105
1965,MIN,ALLIB103
1965,MIN,BATTE101
1965,MIN,BOSWD101
1965,MIN,CIMIP101
1965,MIN,FOSNJ101
1965,MIN,GRANJ101
1965,MIN,HALLJ107
1965,MIN,KAATJ101
1965,MIN,KILLH102
1965,MIN,KINDJ101
1965,MIN,KLIPJ101
1965,MIN,KOSCA101
1965,MIN,KOSTF101
1965,MIN,MERRJ102
1965,MIN,MINCD101
1965,MIN,NELSM101
1965,MIN,NOSSJ101
1965,MIN,OLIVT102
1965,MIN,PASCC102
1965,MIN,PERRJ102
1965,MIN,PLEIB101
1965,MIN,QUILF101
1965,MIN,REESR101
1965,MIN,ROGGG101
1965,MIN,ROLLR101
1965,MIN,SEVCJ101
1965,MIN,SIEBD101
1965,MIN,STIGD101
1965,MIN,TOVAC101
1965,MIN,UHLAT101
1965,MIN,VALDS101
1965,MIN,VERSZ101
1965,MIN,WORTA101
1965,MIN,ZIMMJ101
1965,MLN,AAROH101
1965,MLN,AAROT101
1965,MLN,ALOMS101
1965,MLN,ALOUF101
1965,MLN,BEAUJ101
1965,MLN,BLANJ101
1965,MLN,BLASW101
1965,MLN,BOLLF101
1965,MLN,CARRC103
1965,MLN,CARTR101
1965,MLN,CLINT101
1965,MLN,CLONT101
1965,MLN,COWAB101
1965,MLN,DELAM101
1965,MLN,DILLD101
1965,MLN,EILED101
1965,MLN,FISCH101
1965,MLN,GONDJ101
1965,MLN,JOHNK102
1965,MLN,JONEM102
1965,MLN,KELLD102
1965,MLN,KLIML101
1965,MLN,KOLBG101
1965,MLN,LEMAD102
1965,MLN,MATHE101
1965,MLN,MAYEL101
1965,MLN,MENKD101
1965,MLN,NIEKP001
1965,MLN,ODELB101
1965,MLN,OLIVC101
1965,MLN,OLIVG101
1965,MLN,OSIND101
1965,MLN,SADOB102
1965,MLN,THOMF103
1965,MLN,TIEFB101
1965,MLN,TORRJ101
1965,MLN,WOODW101
1965,NYA,BARKR102
1965,NYA,BECKR101
1965,NYA,BLANG101
1965,NYA,BLANJ101
1965,NYA,BOUTJ101
1965,NYA,BOYEC102
1965,NYA,BRENJ101
1965,NYA,CARMD101
1965,NYA,CLARH101
1965,NYA,CULLJ101
1965,NYA,DOWNA101
1965,NYA,EDWAD102
1965,NYA,FORDW101
1965,NYA,GIBBJ101
1965,NYA,GONZP101
1965,NYA,HAMIS101
1965,NYA,HOWAE101
1965,NYA,JUREM101
1965,NYA,KUBET101
1965,NYA,LINZP101
1965,NYA,LOPEA101
1965,NYA,LOPEH101
1965,NYA,MANTM101
1965,NYA,MARIR101
1965,NYA,MIKKP101
1965,NYA,MOORA101
1965,NYA,MOSCR101
1965,NYA,MURCB101
1965,NYA,PEPIJ101
1965,NYA,RAMOP101
1965,NYA,RENIH101
1965,NYA,REPOR101
1965,NYA,RICHB102
1965,NYA,SCHMB101
1965,NYA,SHELR101
1965,NYA,STAFB101
1965,NYA,STOTM101
1965,NYA,TIEFB101
1965,NYA,TREST101
1965,NYA,WHITR101
1965,NYN,BEARL101
1965,NYN,BERRY101
1965,NYN,BETHJ101
1965,NYN,CANNC101
1965,NYN,CHRIJ101
1965,NYN,CISCG101
1965,NYN,COLLK101
1965,NYN,COWAB101
1965,NYN,EILED101
1965,NYN,FISHJ101
1965,NYN,GARDR101
1965,NYN,GONDJ101
1965,NYN,GOOSG101
1965,NYN,HARRB101
1965,NYN,HICKJ103
1965,NYN,HILLC101
1965,NYN,HUNTR101
1965,NYN,JACKA101
1965,NYN,JONEC102
1965,NYN,KLAUB102
1965,NYN,KOLBG101
1965,NYN,KRANE101
1965,NYN,KROLG101
1965,NYN,LARYF101
1965,NYN,LEWIJ102
1965,NYN,MCGRT001
1965,NYN,MCMIR101
1965,NYN,MILLL101
1965,NYN,MOORB102
1965,NYN,MUSGD101
1965,NYN,NAPOD101
1965,NYN,PARST101
1965,NYN,RIBAD101
1965,NYN,RICHG101
1965,NYN,SCHAJ104
1965,NYN,SELMD101
1965,NYN,SMITC105
1965,NYN,SPAHW101
1965,NYN,STEPJ102
1965,NYN,SUTHD102
1965,NYN,SWOBR101
1965,NYN,TAYLH102
1965,NYN,WILLC104
1965,PHI,ALLED101
1965,PHI,AMARR101
1965,PHI,BALDJ101
1965,PHI,BELIB101
1965,PHI,BRIGJ102
1965,PHI,BUNNJ101
1965,PHI,BURDL101
1965,PHI,CALLJ101
1965,PHI,CORRP102
1965,PHI,COVIW101
1965,PHI,CULPR101
1965,PHI,DALRC101
1965,PHI,DELGB101
1965,PHI,DURER101
1965,PHI,GONZT101
1965,PHI,HERBR101
1965,PHI,HERRJ101
1965,PHI,JACKG101
1965,PHI,JENKF101
1965,PHI,JOHNA104
1965,PHI,MAHAA102
1965,PHI,PHILA101
1965,PHI,ROEBE101
1965,PHI,ROJAC101
1965,PHI,SHORC102
1965,PHI,SORRB101
1965,PHI,STEEM101
1965,PHI,STUAD101
1965,PHI,TAYLT101
1965,PHI,THOMF103
1965,PHI,TRIAG101
1965,PHI,WAGNG101
1965,PHI,WINEB101
1965,PIT,ALLEG101
1965,PIT,BAILB103
1965,PIT,BUTTT101
1965,PIT,CARDD101
1965,PIT,CARPF101
1965,PIT,CLEMR101
1965,PIT,CLEND101
1965,PIT,CRAND102
1965,PIT,FACER101
1965,PIT,FREEG102
1965,PIT,FRIEB102
1965,PIT,GIBBJ102
1965,PIT,LAW-V101
1965,PIT,LYNCJ102
1965,PIT,MAY-J101
1965,PIT,MAZEB101
1965,PIT,MCBEA101
1965,PIT,MOTAM101
1965,PIT,OLIVB101
1965,PIT,PAGAJ101
1965,PIT,PAGLJ101
1965,PIT,RODGA101
1965,PIT,SCHOD101
1965,PIT,SCHWD101
1965,PIT,SISKT101
1965,PIT,SMITH108
1965,PIT,SPRIG101
1965,PIT,STARW101
1965,PIT,VEALB101
1965,PIT,VIRDB101
1965,PIT,VIRGO101
1965,PIT,WALKL101
1965,PIT,WOODW103
1965,SFN,ALOUJ101
1965,SFN,ALOUM101
1965,SFN,BAILE101
1965,SFN,BARTB101
1965,SFN,BERTD101
1965,SFN,BOLIB101
1965,SFN,BROWO102
1965,SFN,BURDB102
1965,SFN,CEPEO101
1965,SFN,DAVEJ101
1965,SFN,DUFFJ102
1965,SFN,ESTED102
1965,SFN,FUENT101
1965,SFN,GABRL102
1965,SFN,HALLT102
1965,SFN,HANDB101
1965,SFN,HARTJ102
1965,SFN,HENDB101
1965,SFN,HENDK101
1965,SFN,HENRB101
1965,SFN,HERBR102
1965,SFN,HIATJ101
1965,SFN,HILLC101
1965,SFN,HUNDR101
1965,SFN,KUENH101
1965,SFN,LANIH101
1965,SFN,LINZF101
1965,SFN,MARIJ101
1965,SFN,MAYSW101
1965,SFN,MCCOW101
1965,SFN,MURAM101
1965,SFN,PAGAJ101
1965,SFN,PERRG101
1965,SFN,PETEC101
1965,SFN,PRIDB101
1965,SFN,SANFJ101
1965,SFN,SCHOD101
1965,SFN,SCHRB102
1965,SFN,SHAWB103
1965,SFN,SPAHW101
1965,SLN,AUSTD101
1965,SLN,BOYEK101
1965,SLN,BRILN101
1965,SLN,BROCL102
1965,SLN,BUCHJ102
1965,SLN,CARLS001
1965,SLN,DENND101
1965,SLN,FLOOC101
1965,SLN,FRANE101
1965,SLN,FRANT101
1965,SLN,GAGLP101
1965,SLN,GIBSB101
1965,SLN,GROAD101
1965,SLN,JASTL101
1965,SLN,JAVIJ101
1965,SLN,KERNG101
1965,SLN,MAXVD101
1965,SLN,MCCAT101
1965,SLN,PURKB101
1965,SLN,RICKD102
1965,SLN,SADER101
1965,SLN,SAVAT101
1965,SLN,SCHUB101
1965,SLN,SHANM101
1965,SLN,SIMMC101
1965,SLN,SKINB101
1965,SLN,SPIEE101
1965,SLN,STALT101
1965,SLN,TAYLR101
1965,SLN,TOLAB101
1965,SLN,UECKB101
1965,SLN,WARWC101
1965,SLN,WASHR101
1965,SLN,WHITB105
1965,SLN,WOODH101
1965,WS2,ALYEB101
1965,WS2,BLASD101
1965,WS2,BRIDM101
1965,WS2,BRINE101
1965,WS2,BRUMM101
1965,WS2,CAMID101
1965,WS2,CASAP101
1965,WS2,CHANB101
1965,WS2,COLEJ102
1965,WS2,COTTC101
1965,WS2,CRAIP101
1965,WS2,CUNNJ101
1965,WS2,DANIB102
1965,WS2,DUCKJ101
1965,WS2,DURER101
1965,WS2,FRENJ101
1965,WS2,GREED101
1965,WS2,HAMLK101
1965,WS2,HANNJ102
1965,WS2,HELDW101
1965,WS2,HOWAF102
1965,WS2,KINGJ101
1965,WS2,KIRKW101
1965,WS2,KLINR102
1965,WS2,KOPLH101
1965,WS2,KREUF101
1965,WS2,LOCKD101
1965,WS2,MCCAJ108
1965,WS2,MCCOM103
1965,WS2,MCMUK101
1965,WS2,MOORB105
1965,WS2,NARUB101
1965,WS2,NEN-D101
1965,WS2,ORTEP101
1965,WS2,RICHP102
1965,WS2,RIDZS101
1965,WS2,SIEVR101
1965,WS2,VALEF101
1965,WS2,WILLN101
1965,WS2,ZIMMD101
1966,ATL,AAROH101
1966,ATL,ABERT101
1966,ATL,ALOMS101
1966,ATL,ALOUF101
1966,ATL,BALEL101
1966,ATL,BLASW101
1966,ATL,BOLLF101
1966,ATL,CARRC103
1966,ATL,CARTR101
1966,ATL,CLINT101
1966,ATL,CLONT101
1966,ATL,DELAM101
1966,ATL,FISCH101
1966,ATL,GARRA101
1966,ATL,GEIGG101
1966,ATL,HERRJ101
1966,ATL,HIPPH101
1966,ATL,JARVP101
1966,ATL,JAY-J101
1966,ATL,JOHNK102
1966,ATL,JONEM102
1966,ATL,KELLD102
1966,ATL,KEOUM101
1966,ATL,KOPAG101
1966,ATL,LEMAD102
1966,ATL,MATHE101
1966,ATL,MENKD101
1966,ATL,MILLF105
1966,ATL,NIEKP001
1966,ATL,ODELB101
1966,ATL,OLIVC101
1966,ATL,OLIVG101
1966,ATL,REEDR001
1966,ATL,RITCJ101
1966,ATL,ROBIB101
1966,ATL,SADOE101
1966,ATL,SCHND101
1966,ATL,SCHWD101
1966,ATL,THOML103
1966,ATL,TORRJ101
1966,ATL,UMBAA101
1966,ATL,UPSHC101
1966,ATL,VAUGC101
1966,ATL,WOODW101
1966,BAL,ADAIJ101
1966,BAL,APARL101
1966,BAL,BARBS102
1966,BAL,BARNE102
1966,BAL,BELAM101
1966,BAL,BERTF101
1966,BAL,BLAIP101
1966,BAL,BLEFC101
1966,BAL,BOWES103
1966,BAL,BRABG101
1966,BAL,BUNKW101
1966,BAL,CARRC104
1966,BAL,DRABM101
1966,BAL,EPSTM101
1966,BAL,ETCHA101
1966,BAL,FISHE102
1966,BAL,HALLD101
1966,BAL,HANEL101
1966,BAL,HELDW101
1966,BAL,JOHNB104
1966,BAL,JOHND105
1966,BAL,LAU-C101
1966,BAL,MCNAD102
1966,BAL,MILLJ103
1966,BAL,MILLS101
1966,BAL,PALMJ001
1966,BAL,PHOET101
1966,BAL,POWEB101
1966,BAL,ROBIB104
1966,BAL,ROBIF103
1966,BAL,ROZNV101
1966,BAL,SHORB101
1966,BAL,SNYDR102
1966,BAL,WATTE101
1966,BOS,ANDRM101
1966,BOS,BENND101
1966,BOS,BRANB102
1966,BOS,CHRIJ101
1966,BOS,CONIT101
1966,BOS,DEMED101
1966,BOS,FISCH101
1966,BOS,FOY-J101
1966,BOS,GOSGJ101
1966,BOS,GREEL101
1966,BOS,GRILG101
1966,BOS,HORTT101
1966,BOS,JONED102
1966,BOS,KASKE101
1966,BOS,LONBJ101
1966,BOS,MAGRP101
1966,BOS,MCMAD102
1966,BOS,MORED103
1966,BOS,OSIND101
1966,BOS,PETRR101
1966,BOS,RADAD101
1966,BOS,ROGGG101
1966,BOS,RYANM101
1966,BOS,SADOB102
1966,BOS,SANDK101
1966,BOS,SANTJ101
1966,BOS,SCOTG102
1966,BOS,SHELR101
1966,BOS,SHORB101
1966,BOS,SMITG101
1966,BOS,SMITR101
1966,BOS,STANL101
1966,BOS,STEPJ103
1966,BOS,STIGD101
1966,BOS,TARTJ101
1966,BOS,THOMG102
1966,BOS,TILLB101
1966,BOS,WILSE102
1966,BOS,WYATJ102
1966,BOS,YASTC101
1966,CAL,ADCOJ101
1966,CAL,BAILE101
1966,CAL,BRUNG101
1966,CAL,BURDL101
1966,CAL,CARDJ101
1966,CAL,CHAND102
1966,CAL,COATJ101
1966,CAL,EGAND101
1966,CAL,EGANT101
1966,CAL,FREGJ101
1966,CAL,HERNJ102
1966,CAL,JOHNJ002
1966,CAL,KELSB101
1966,CAL,KIRKE102
1966,CAL,KNOOB101
1966,CAL,LEE-B104
1966,CAL,LOPEM101
1966,CAL,LOPER101
1966,CAL,MALZF101
1966,CAL,MCGLJ101
1966,CAL,MONTW101
1966,CAL,MORTB101
1966,CAL,NEWMF101
1966,CAL,PEARA102
1966,CAL,PIERJ102
1966,CAL,REEDH102
1966,CAL,REICR101
1966,CAL,RODGB102
1966,CAL,ROJAM101
1966,CAL,RUBIJ101
1966,CAL,SANFJ101
1966,CAL,SATRT101
1966,CAL,SCHAP101
1966,CAL,SIEBN101
1966,CAL,SMITW102
1966,CAL,SPANA101
1966,CAL,SUKLE101
1966,CAL,VINSC101
1966,CAL,WARNJ102
1966,CAL,WRIGC102
1966,CHA,ADAIJ101
1966,CHA,AGEET101
1966,CHA,BERRK101
1966,CHA,BOLLG101
1966,CHA,BRADB105
1966,CHA,BUFOD101
1966,CHA,BURGS101
1966,CHA,BUZHJ101
1966,CHA,CATED101
1966,CHA,CAUSW101
1966,CHA,ELIAL101
1966,CHA,FISHE102
1966,CHA,FREEG102
1966,CHA,HANSR102
1966,CHA,HICKJ105
1966,CHA,HIGGD101
1966,CHA,HORLJ101
1966,CHA,HOWAB101
1966,CHA,JOHNT001
1966,CHA,JONED101
1966,CHA,JOSED101
1966,CHA,KENWD102
1966,CHA,KLAGF101
1966,CHA,LAMAJ101
1966,CHA,LOCKB102
1966,CHA,MARTJ107
1966,CHA,MCCRT102
1966,CHA,MCNEJ101
1966,CHA,PETEG101
1966,CHA,PIZAJ101
1966,CHA,ROBIF102
1966,CHA,ROMAJ101
1966,CHA,SKOWB101
1966,CHA,STAEM101
1966,CHA,STROE101
1966,CHA,VOSSB101
1966,CHA,WARDP102
1966,CHA,WEISA101
1966,CHA,WILHH101
1966,CHN,ABERT101
1966,CHN,ALTMG101
1966,CHN,AMALJ101
1966,CHN,BANKE101
1966,CHN,BECKG101
1966,CHN,BOCCJ101
1966,CHN,BROGE101
1966,CHN,BROWB101
1966,CHN,BRYAD101
1966,CHN,BUHLB101
1966,CHN,CAMPR101
1966,CHN,CHURL101
1966,CHN,CLINT101
1966,CHN,CONNB101
1966,CHN,COVIW101
1966,CHN,DOWLD101
1966,CHN,EARLA101
1966,CHN,ELLSD101
1966,CHN,ESTRC101
1966,CHN,FAULB101
1966,CHN,HANDB101
1966,CHN,HARTC105
1966,CHN,HENDB101
1966,CHN,HERRJ101
1966,CHN,HOEFB101
1966,CHN,HOLTK101
1966,CHN,HUNDR101
1966,CHN,JACKL102
1966,CHN,JENKF101
1966,CHN,KEOUM101
1966,CHN,KESSD101
1966,CHN,KOONC101
1966,CHN,KRUGC101
1966,CHN,KUENH101
1966,CHN,LEE-D102
1966,CHN,NORMF101
1966,CHN,NYE-R101
1966,CHN,PENAR101
1966,CHN,PHILA101
1966,CHN,POPOP101
1966,CHN,RAUDB101
1966,CHN,ROBER102
1966,CHN,SANTR102
1966,CHN,SIMMC101
1966,CHN,STEWJ102
1966,CHN,THOMF103
1966,CHN,THOML103
1966,CHN,WARWC101
1966,CHN,WILLB104
1966,CIN,ARRIG101
1966,CIN,BALDJ101
1966,CIN,CARDL101
1966,CIN,COKEJ101
1966,CIN,COLEG101
1966,CIN,DAVIT102
1966,CIN,EDWAJ101
1966,CIN,ELLIS101
1966,CIN,FISCH101
1966,CIN,HARPT101
1966,CIN,HELMT101
1966,CIN,JAY-J101
1966,CIN,JOHND103
1966,CIN,MALOJ102
1966,CIN,MAY-L101
1966,CIN,MCCOB105
1966,CIN,NOTTD101
1966,CIN,NUXHJ101
1966,CIN,OSTED101
1966,CIN,OTOOJ101
1966,CIN,PAPPM101
1966,CIN,PAVLD101
1966,CIN,PERET001
1966,CIN,PINSV101
1966,CIN,QUEEM102
1966,CIN,ROSEP001
1966,CIN,RUIZC102
1966,CIN,SHAMA101
1966,CIN,SIMPD102
1966,CIN,TSITJ101
1966,CIN,ZANND101
1966,CLE,ALLEB101
1966,CLE,ALVIM101
1966,CLE,AZCUJ101
1966,CLE,BANKG101
1966,CLE,BELLG102
1966,CLE,BOOKB101
1966,CLE,BROWL104
1966,CLE,COLAR101
1966,CLE,CRAND102
1966,CLE,CULVG101
1966,CLE,CURRT101
1966,CLE,DAVAV101
1966,CLE,DAVIB106
1966,CLE,DICKP101
1966,CLE,FULLV101
1966,CLE,GENTJ101
1966,CLE,GONZP101
1966,CLE,HARGS101
1966,CLE,HEFFB101
1966,CLE,HINTC101
1966,CLE,HOWSD101
1966,CLE,KELLT102
1966,CLE,KRALJ101
1966,CLE,LANDJ103
1966,CLE,MARTT101
1966,CLE,MCDOS101
1966,CLE,MCMAD102
1966,CLE,ODONJ101
1966,CLE,RADAD101
1966,CLE,SALMC101
1966,CLE,SIEBS101
1966,CLE,SIMSD101
1966,CLE,STANL101
1966,CLE,TIANL101
1966,CLE,VIDAJ101
1966,CLE,WAGNL101
1966,CLE,WHITF103
1966,DET,AGUIH101
1966,DET,BROWG101
1966,DET,BRUNA101
1966,DET,CASHN101
1966,DET,DEMED101
1966,DET,FOX-T101
1966,DET,FREEB103
1966,DET,GLADF102
1966,DET,GRAHB101
1966,DET,HILLJ101
1966,DET,HORTW101
1966,DET,KALIA101
1966,DET,KORIG101
1966,DET,LOLIM101
1966,DET,LUMPJ101
1966,DET,MCAUD101
1966,DET,MCFAO101
1966,DET,MCLAD101
1966,DET,MONBB101
1966,DET,NAVAJ101
1966,DET,NORTJ101
1966,DET,OYLER101
1966,DET,PENAO101
1966,DET,PEPPD101
1966,DET,PODRJ101
1966,DET,SHERL101
1966,DET,SPARJ101
1966,DET,STANM101
1966,DET,TRACD101
1966,DET,WERTD103
1966,DET,WICKD101
1966,DET,WILSE102
1966,DET,WOODJ107
1966,HOU,ADLED101
1966,HOU,ARLID101
1966,HOU,ASPRB101
1966,HOU,BATEJ102
1966,HOU,BRANR101
1966,HOU,BRUCB101
1966,HOU,CARPF101
1966,HOU,COLBN101
1966,HOU,COOMD101
1966,HOU,CUELM101
1966,HOU,DAVIB105
1966,HOU,DAVIR102
1966,HOU,DIERL101
1966,HOU,FARRT101
1966,HOU,FREEG102
1966,HOU,GAINJ101
1966,HOU,GENTJ101
1966,HOU,GIUSD101
1966,HOU,GOTAJ101
1966,HOU,HARRC101
1966,HOU,HEATB101
1966,HOU,JACKS102
1966,HOU,KROLG101
1966,HOU,LATMB101
1966,HOU,LEE-D102
1966,HOU,LILLB101
1966,HOU,MANTF101
1966,HOU,MAYEL101
1966,HOU,MILLN101
1966,HOU,MONTA103
1966,HOU,MORGJ001
1966,HOU,NICHD101
1966,HOU,OWENJ101
1966,HOU,POINA101
1966,HOU,RAY-J101
1966,HOU,RAYMC101
1966,HOU,ROBER102
1966,HOU,SEMBC101
1966,HOU,SIMSG101
1966,HOU,STAUR001
1966,HOU,TAYLR101
1966,HOU,WATSB001
1966,HOU,WILSD102
1966,HOU,WYNNJ101
1966,HOU,ZACHC101
1966,KC1,AKERJ102
1966,KC1,BANDS101
1966,KC1,BLANG101
1966,KC1,BLASD101
1966,KC1,BRYAB101
1966,KC1,CAMPB101
1966,KC1,CATED101
1966,KC1,CAUSW101
1966,KC1,CHARE101
1966,KC1,CHAVO101
1966,KC1,DICKJ101
1966,KC1,DOBSC101
1966,KC1,DONAJ101
1966,KC1,DUCKJ101
1966,KC1,EDGEB101
1966,KC1,FAZIE101
1966,KC1,GOSGJ101
1966,KC1,GREED102
1966,KC1,GRILG101
1966,KC1,GRZEJ101
1966,KC1,HANDV101
1966,KC1,HARRK101
1966,KC1,HERSM101
1966,KC1,HICKJ104
1966,KC1,HUNTJ101
1966,KC1,JIMEM101
1966,KC1,KRAUL102
1966,KC1,LACHR101
1966,KC1,LINDP101
1966,KC1,MONDR001
1966,KC1,MONTA103
1966,KC1,NASHJ101
1966,KC1,NOSSJ101
1966,KC1,ODOMJ101
1966,KC1,REPOR101
1966,KC1,ROOFP101
1966,KC1,SANDK101
1966,KC1,SCHWR101
1966,KC1,SHELR101
1966,KC1,STAFB101
1966,KC1,STAHL101
1966,KC1,STOCW101
1966,KC1,STONR102
1966,KC1,SUARK101
1966,KC1,TALBF101
1966,KC1,TALTT101
1966,KC1,TARTJ101
1966,KC1,TERRR101
1966,KC1,WYATJ102
1966,LAN,BARBJ102
1966,LAN,BREWJ102
1966,LAN,CAMPJ105
1966,LAN,COVIW101
1966,LAN,CRAWW101
1966,LAN,DAVIT103
1966,LAN,DAVIW102
1966,LAN,DRYSD101
1966,LAN,FAIRR101
1966,LAN,FERRA101
1966,LAN,GILLJ102
1966,LAN,GRIFD102
1966,LAN,HUTTT101
1966,LAN,JOHNL104
1966,LAN,KENNJ105
1966,LAN,KOUFS101
1966,LAN,LEFEJ101
1966,LAN,MILLB106
1966,LAN,MOELJ101
1966,LAN,OLIVN101
1966,LAN,OSTEC103
1966,LAN,PARKW101
1966,LAN,PERRR101
1966,LAN,PODRJ101
1966,LAN,REEDH102
1966,LAN,REGAP101
1966,LAN,ROSEJ101
1966,LAN,SCHOD101
1966,LAN,SHIRB101
1966,LAN,SINGB101
1966,LAN,STUAD101
1966,LAN,SUTTD001
1966,LAN,TORBJ101
1966,LAN,WILLM102
1966,LAN,WILLN101
1966,MIN,ALLEB105
1966,MIN,ALLIB103
1966,MIN,BATTE101
1966,MIN,BOSWD101
1966,MIN,CIMIP101
1966,MIN,CLARR103
1966,MIN,GRANJ101
1966,MIN,HALLJ107
1966,MIN,KAATJ101
1966,MIN,KELLR101
1966,MIN,KILLH102
1966,MIN,KLIPJ101
1966,MIN,KOSCA101
1966,MIN,MERRJ102
1966,MIN,MINCD101
1966,MIN,MITTG101
1966,MIN,NIXOR101
1966,MIN,NOSSJ101
1966,MIN,OLIVT102
1966,MIN,OLLOJ101
1966,MIN,PASCC102
1966,MIN,PERRJ102
1966,MIN,PLEIB101
1966,MIN,REESR101
1966,MIN,ROGGG101
1966,MIN,ROLAJ101
1966,MIN,ROLLR101
1966,MIN,SIEBD101
1966,MIN,TOVAC101
1966,MIN,UHLAT101
1966,MIN,VALDS101
1966,MIN,VERSZ101
1966,MIN,WORTA101
1966,MIN,ZIMMJ101
1966,NYA,AMARR101
1966,NYA,BAHNS101
1966,NYA,BARKR102
1966,NYA,BOUTJ101
1966,NYA,BOYEC102
1966,NYA,BRYAB101
1966,NYA,CLARH101
1966,NYA,CLINL101
1966,NYA,CULLJ101
1966,NYA,DOWNA101
1966,NYA,FERRM101
1966,NYA,FORDW101
1966,NYA,FRIEB102
1966,NYA,GIBBJ101
1966,NYA,HAMIS101
1966,NYA,HEGAM101
1966,NYA,HENRB102
1966,NYA,HOWAE101
1966,NYA,LOPEH101
1966,NYA,MANTM101
1966,NYA,MARIR101
1966,NYA,MILLJ104
1966,NYA,MURCB101
1966,NYA,PEPIJ101
1966,NYA,PETEF101
1966,NYA,RAMOP101
1966,NYA,RENIH101
1966,NYA,REPOR101
1966,NYA,RICHB102
1966,NYA,SCHOD101
1966,NYA,STOTM101
1966,NYA,TALBF101
1966,NYA,TREST101
1966,NYA,WHITR101
1966,NYA,WHITS101
1966,NYA,WOMAD101
1966,NYN,ARRIG101
1966,NYN,BEARL101
1966,NYN,BOYEK101
